timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666023696692,22251,getAllModules,200,OK,Access Management 1-13,text,true,,3034120,2647,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,21545,0,244
1666023718946,1376,getAllRolesAndGrades,200,OK,Access Management 1-13,text,true,,9679,2684,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,1375,0,0
1666023695972,27446,getAllModules,200,OK,Access Management 1-1,text,true,,3034403,2647,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,26089,0,969
1666023696124,27967,getAllModules,200,OK,Access Management 1-6,text,true,,3034652,2647,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,26116,0,814
1666023697024,27425,getAllModules,200,OK,Access Management 1-17,text,true,,3034806,2647,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,25810,0,100
1666023723421,1992,getAllRolesAndGrades,200,OK,Access Management 1-1,text,true,,9685,2684,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,1992,0,0
1666023724092,1561,getAllRolesAndGrades,200,OK,Access Management 1-6,text,true,,9689,2684,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,1561,0,0
1666023724450,1774,getAllRolesAndGrades,200,OK,Access Management 1-17,text,true,,9689,2684,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,1773,0,0
1666023697356,32126,getAllModules,200,OK,Access Management 1-21,text,true,,3034833,2647,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,27327,0,158
1666023729482,3070,getAllRolesAndGrades,200,OK,Access Management 1-21,text,true,,9685,2684,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,3070,0,0
1666023720325,12921,getAllUserGrants,200,OK,Access Management 1-13,text,true,,5782,2664,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,12920,0,0
1666023733246,1335,getProjectNavs,200,OK,Access Management 1-13,text,true,,7060,2690,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,1335,0,0
1666023726224,8357,getAllUserGrants,200,OK,Access Management 1-17,text,true,,5784,2664,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,8357,0,0
1666023725414,9168,getAllUserGrants,200,OK,Access Management 1-1,text,true,,5784,2664,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,9168,0,0
1666023734582,1145,getNavigations,200,OK,Access Management 1-13,text,true,,38565,2659,60,60,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,854,0,0
1666023725655,10223,getAllUserGrants,200,OK,Access Management 1-6,text,true,,5784,2664,59,59,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,10222,0,0
1666023734583,1369,getProjectNavs,200,OK,Access Management 1-17,text,true,,7066,2690,59,59,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,1368,0,0
1666023697522,38476,getAllModules,200,OK,Access Management 1-23,text,true,,3034874,2647,59,59,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,27935,0,309
1666023734583,1470,getProjectNavs,200,OK,Access Management 1-1,text,true,,7078,2690,59,59,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,1470,0,0
1666023735954,615,getNavigations,200,OK,Access Management 1-17,text,true,,38567,2659,59,59,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,560,0,0
1666023735999,658,getAllRolesAndGrades,200,OK,Access Management 1-23,text,true,,9683,2684,58,58,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,658,0,0
1666023735879,783,getProjectNavs,200,OK,Access Management 1-6,text,true,,7068,2690,58,58,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,783,0,0
1666023736056,617,getNavigations,200,OK,Access Management 1-1,text,true,,38568,2659,58,58,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,372,0,0
1666023736663,463,getNavigations,200,OK,Access Management 1-6,text,true,,38580,2659,57,57,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,403,0,0
1666023732554,5280,getAllUserGrants,200,OK,Access Management 1-21,text,true,,5788,2664,56,56,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,5277,0,0
1666023737836,1155,getProjectNavs,200,OK,Access Management 1-21,text,true,,7070,2690,56,56,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,730,0,0
1666023738993,753,getNavigations,200,OK,Access Management 1-21,text,true,,38563,2659,56,56,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,538,0,0
1666023736658,4324,getAllUserGrants,200,OK,Access Management 1-23,text,true,,5788,2664,55,55,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,4323,0,0
1666023697605,43859,getAllModules,200,OK,Access Management 1-24,text,true,,3034636,2647,55,55,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,28109,0,276
1666023741465,420,getAllRolesAndGrades,200,OK,Access Management 1-24,text,true,,9681,2684,55,55,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,420,0,0
1666023740982,1046,getProjectNavs,200,OK,Access Management 1-23,text,true,,7072,2690,55,55,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,1046,0,0
1666023742029,542,getNavigations,200,OK,Access Management 1-23,text,true,,38574,2659,55,55,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,324,0,0
1666023698435,46414,getAllModules,200,OK,Access Management 1-34,text,true,,3034465,2647,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,29217,0,93
1666023744851,304,getAllRolesAndGrades,200,OK,Access Management 1-34,text,true,,9681,2684,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,303,0,0
1666023697692,47787,getAllModules,200,OK,Access Management 1-25,text,true,,3034468,2647,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,29003,0,225
1666023700594,45585,getAllModules,200,OK,Access Management 1-60,text,true,,3034998,2647,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,28937,0,166
1666023741886,4383,getAllUserGrants,200,OK,Access Management 1-24,text,true,,5786,2664,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,4254,0,0
1666023698773,47570,getAllModules,200,OK,Access Management 1-38,text,true,,3034964,2647,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,30063,0,439
1666023699521,46871,getAllModules,200,OK,Access Management 1-47,text,true,,3034919,2647,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,29941,0,1100
1666023698601,47832,getAllModules,200,OK,Access Management 1-36,text,true,,3035085,2647,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,30672,0,1126
1666023746180,363,getAllRolesAndGrades,200,OK,Access Management 1-60,text,true,,9685,2684,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,362,0,0
1666023746344,352,getAllRolesAndGrades,200,OK,Access Management 1-38,text,true,,9685,2684,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,351,0,0
1666023746392,400,getAllRolesAndGrades,200,OK,Access Management 1-47,text,true,,9692,2684,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,384,0,0
1666023745480,1398,getAllRolesAndGrades,200,OK,Access Management 1-25,text,true,,9681,2684,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,1398,0,0
1666023746434,642,getAllRolesAndGrades,200,OK,Access Management 1-36,text,true,,9687,2684,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,642,0,0
1666023746270,1237,getProjectNavs,200,OK,Access Management 1-24,text,true,,7064,2690,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,1237,0,0
1666023699598,48146,getAllModules,200,OK,Access Management 1-48,text,true,,3034656,2647,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,29259,0,127
1666023747744,469,getAllRolesAndGrades,200,OK,Access Management 1-48,text,true,,9685,2684,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,469,0,0
1666023747507,979,getNavigations,200,OK,Access Management 1-24,text,true,,38564,2659,54,54,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,389,0,0
1666023699104,49668,getAllModules,200,OK,Access Management 1-42,text,true,,3034182,2647,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,29080,0,97
1666023699273,50207,getAllModules,200,OK,Access Management 1-44,text,true,,3034744,2647,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,28856,0,105
1666023748773,946,getAllRolesAndGrades,200,OK,Access Management 1-42,text,true,,9687,2684,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,946,0,0
1666023698189,51734,getAllModules,200,OK,Access Management 1-31,text,true,,3034338,2647,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,29327,0,98
1666023698352,51593,getAllModules,200,OK,Access Management 1-33,text,true,,3034286,2647,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,30119,0,1126
1666023749481,579,getAllRolesAndGrades,200,OK,Access Management 1-44,text,true,,9679,2684,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,578,0,0
1666023749946,556,getAllRolesAndGrades,200,OK,Access Management 1-33,text,true,,9693,2684,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,556,0,0
1666023749924,754,getAllRolesAndGrades,200,OK,Access Management 1-31,text,true,,9685,2684,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,754,0,0
1666023697937,53009,getAllModules,200,OK,Access Management 1-28,text,true,,3034520,2647,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,28809,0,88
1666023750947,1045,getAllRolesAndGrades,200,OK,Access Management 1-28,text,true,,9687,2684,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,1045,0,0
1666023700178,52633,getAllModules,200,OK,Access Management 1-55,text,true,,3034219,2647,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,28368,0,121
1666023752812,764,getAllRolesAndGrades,200,OK,Access Management 1-55,text,true,,9683,2684,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,764,0,0
1666023698102,56382,getAllModules,200,OK,Access Management 1-30,text,true,,3034550,2647,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,28148,0,95
1666023745156,9499,getAllUserGrants,200,OK,Access Management 1-34,text,true,,5780,2664,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,9499,0,0
1666023697854,57771,getAllModules,200,OK,Access Management 1-27,text,true,,3034365,2647,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,29144,0,449
1666023699765,56040,getAllModules,200,OK,Access Management 1-50,text,true,,3034190,2647,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,28737,0,129
1666023755625,938,getAllRolesAndGrades,200,OK,Access Management 1-27,text,true,,9685,2684,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,937,0,0
1666023755806,794,getAllRolesAndGrades,200,OK,Access Management 1-50,text,true,,9685,2684,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,794,0,0
1666023754656,2590,getProjectNavs,200,OK,Access Management 1-34,text,true,,7070,2690,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,2584,0,0
1666023757246,248,getNavigations,200,OK,Access Management 1-34,text,true,,38563,2659,53,53,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getNavigations?userId=405,237,0,0
1666023698691,58973,getAllModules,200,OK,Access Management 1-37,text,true,,3034245,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,29333,0,112
1666023757664,759,getAllRolesAndGrades,200,OK,Access Management 1-37,text,true,,9679,2684,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,759,0,0
1666023696776,63176,getAllModules,200,OK,Access Management 1-14,text,true,,3034904,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,22933,0,162
1666023696284,63766,getAllModules,200,OK,Access Management 1-8,text,true,,3035145,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,24099,0,654
1666023696617,63644,getAllModules,200,OK,Access Management 1-12,text,true,,3034905,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,25343,0,316
1666023696858,64481,getAllModules,200,OK,Access Management 1-15,text,true,,3034995,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,24432,0,100
1666023760051,1478,getAllRolesAndGrades,200,OK,Access Management 1-8,text,true,,9685,2684,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,1477,0,216
1666023759952,1683,getAllRolesAndGrades,200,OK,Access Management 1-14,text,true,,9685,2684,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,1664,0,227
1666023746544,15297,getAllUserGrants,200,OK,Access Management 1-60,text,true,,5790,2664,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,15296,0,0
1666023746696,15472,getAllUserGrants,200,OK,Access Management 1-38,text,true,,5778,2664,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,15469,0,0
1666023760261,2128,getAllRolesAndGrades,200,OK,Access Management 1-12,text,true,,9685,2684,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,2128,0,220
1666023699363,63120,getAllModules,200,OK,Access Management 1-45,text,true,,3034188,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,29117,0,127
1666023761339,1512,getAllRolesAndGrades,200,OK,Access Management 1-15,text,true,,9691,2684,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,1512,0,195
1666023746793,16059,getAllUserGrants,200,OK,Access Management 1-47,text,true,,5790,2664,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,16052,0,0
1666023696201,66854,getAllModules,200,OK,Access Management 1-7,text,true,,3034753,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,25775,0,736
1666023747077,16024,getAllUserGrants,200,OK,Access Management 1-36,text,true,,5780,2664,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,16014,0,0
1666023697272,65881,getAllModules,200,OK,Access Management 1-20,text,true,,3034894,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,27628,0,138
1666023696528,66903,getAllModules,200,OK,Access Management 1-11,text,true,,3034939,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,25810,0,406
1666023695972,68074,getAllModules,200,OK,Access Management 1-2,text,true,,3034876,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,29530,0,1569
1666023696444,67657,getAllModules,200,OK,Access Management 1-10,text,true,,3034772,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,27029,0,494
1666023746879,17471,getAllUserGrants,200,OK,Access Management 1-25,text,true,,5784,2664,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllUserGrants?securityId=12,17469,0,0
1666023699018,65580,getAllModules,200,OK,Access Management 1-41,text,true,,3034752,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,28845,0,107
1666023697191,67421,getAllModules,200,OK,Access Management 1-19,text,true,,3034966,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,27869,0,335
1666023762483,2134,getAllRolesAndGrades,200,OK,Access Management 1-45,text,true,,9685,2684,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,2134,0,480
1666023763431,1387,getAllRolesAndGrades,200,OK,Access Management 1-11,text,true,,9687,2684,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,1386,0,205
1666023763056,2166,getAllRolesAndGrades,200,OK,Access Management 1-7,text,true,,9685,2684,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,2166,0,214
1666023763153,2083,getAllRolesAndGrades,200,OK,Access Management 1-20,text,true,,9681,2684,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,2079,0,188
1666023696363,68998,getAllModules,200,OK,Access Management 1-9,text,true,,3035037,2647,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllModules,25601,0,578
1666023764047,1992,getAllRolesAndGrades,200,OK,Access Management 1-2,text,true,,9685,2684,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,1992,0,192
1666023764101,2095,getAllRolesAndGrades,200,OK,Access Management 1-10,text,true,,9692,2684,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroup/getAllRolesAndGrades?securityId=12&typeOfSecurity=,2094,0,194
1666023761840,4535,getProjectNavs,200,OK,Access Management 1-60,text,true,,7072,2690,52,52,https://ms.oodleslab.com/zuul/api/v1/securityGroupProjectDashboard/getProjectNavs?concernedId=33&userId=405,4535,0,245
